Function,Configuration,Sample_Size,Mean_Fitness,Std_Fitness,Best_Fitness,Worst_Fitness,Median_Fitness,Q1_Fitness,Q3_Fitness,IQR_Fitness,Range_Fitness,CV_Fitness,Skewness,Kurtosis,Mean_Time,Std_Time,Success_Rate,CI_Lower,CI_Upper
drop_wave,Binary_1Point,30,-0.9363374795432656,0.008583672109331886,-0.9794576935329424,-0.9227441262543593,-0.9361137842154272,-0.9362389049780006,-0.9348390519467125,0.0013998530312880897,0.05671356727858312,0.916728454949694,-4.284834746743406,19.954423482013336,0.4815995772679647,0.02175166066538892,100.0,-0.9395426753848095,-0.9331322837017217
drop_wave,Binary_2Point,30,-0.9364202709418492,0.02223700989192699,-0.9982782718128308,-0.8505259511590842,-0.9361489478027253,-0.9362351268694936,-0.935547971506467,0.0006871553630266591,0.14775232065374655,2.3746826699470165,0.7649354656423062,8.3425639030518,0.4941507418950399,0.014194874494682985,100.0,-0.9447237068986453,-0.9281168349850532
drop_wave,Real_Arithmetic,30,-0.944683002284651,0.02188780571633027,-0.9999999999964329,-0.9361836196481164,-0.9362453278079396,-0.9362453278079418,-0.9362453276024045,2.0553725388339217e-10,0.06381638034831649,2.316947130772557,-2.1580596577095608,2.658729740081993,0.2703051487604777,0.010822802884749315,100.0,-0.9528560432592977,-0.9365099613100042
drop_wave,Real_BLX_Alpha,30,-0.9532465586783194,0.028675324571407205,-1.0,-0.9362453263059063,-0.9362453278079418,-0.984061022240758,-0.9362453278079415,0.047815694432816525,0.06375467369409371,3.0081749900220642,-1.055289706042941,-0.8863636362884861,0.2800943613052368,0.012624297756579887,100.0,-0.9639541008468132,-0.9425390165098256
cross_in_tray,Binary_1Point,30,-2.0625557798471283,5.574803593055733e-05,-2.0626115941987395,-2.062414893238125,-2.062573324488958,-2.0625953701820547,-2.0625313343757528,6.403580630198746e-05,0.00019670096061430442,0.0027028619771286497,1.1263054169876112,0.1578204470379081,0.54987739721934,0.014532196217730012,100.0,-2.062576596505857,-2.0625349631883996
cross_in_tray,Binary_2Point,30,-2.0624549468409996,0.0004976319612236921,-2.0626116684460083,-2.0599221265509793,-2.062570208473423,-2.0626043785310246,-2.062529695246912,7.468328411253111e-05,0.002689541895029013,0.024128137295115225,4.671990387812422,21.02149088105766,0.5623149553934733,0.016130153009439582,100.0,-2.0626407656691677,-2.0622691280128316
cross_in_tray,Real_Arithmetic,30,-2.0626118675896503,5.372361777521403e-09,-2.0626118708163537,-2.0626118518907557,-2.062611870224376,-2.0626118707055983,-2.0626118664848248,4.2207735084787146e-09,1.892559797767035e-08,2.604640195248899e-07,2.0240235643500717,2.9427164604601517,0.3529176870981852,0.009878071057366322,100.0,-2.062611869595723,-2.0626118655835777
cross_in_tray,Real_BLX_Alpha,30,-2.062611868713016,4.013833043894927e-09,-2.062611870822737,-2.0626118517900176,-2.0626118705800236,-2.0626118707869576,-2.062611868741719,2.045238645109748e-09,1.9032719400513542e-08,1.9459953201953555e-07,2.9139907167845123,8.94504490853458,0.36329045295715334,0.01348453884258622,100.0,-2.062611870211806,-2.062611867214226
